lookback_period,minimum_rsi,minimum_volume_ratio,stop_atr_multiplier,target_atr_multiplier,symbol,trades,win_rate,net_pnl,profit_factor
15,60.0,1.0,1.2,2.5,AXISBANK,36,36.11,-504.48,0.6988
15,60.0,1.0,1.2,2.5,ITC,54,12.96,-2922.62,0.0923
15,60.0,1.0,1.2,2.5,BHARTIARTL,38,21.05,-1548.82,0.262
15,60.0,1.0,1.2,3.0,RELIANCE,52,28.85,-1018.97,0.5648
15,60.0,1.0,1.2,3.0,TCS,38,21.05,-1468.85,0.2394
15,60.0,1.0,1.2,3.0,INFY,30,13.33,-1531.16,0.2244
15,60.0,1.0,1.2,3.0,HDFCBANK,40,15.0,-1666.37,0.2315
15,60.0,1.0,1.2,3.0,ICICIBANK,29,20.69,-1073.7,0.29
15,60.0,1.0,1.2,3.0,SBIN,46,19.57,-1956.31,0.2169
15,60.0,1.0,1.2,3.0,LT,42,26.19,-1002.26,0.5159
15,60.0,1.0,1.2,3.0,AXISBANK,36,30.56,-616.17,0.6437
15,60.0,1.0,1.2,3.0,ITC,54,12.96,-2880.0,0.1056
15,60.0,1.0,1.2,3.0,BHARTIARTL,38,21.05,-1462.1,0.3033
15,60.0,1.5,1.0,2.0,RELIANCE,26,34.62,-729.82,0.2839
15,60.0,1.5,1.0,2.0,TCS,27,29.63,-833.21,0.2063
15,60.0,1.5,1.0,2.0,INFY,14,35.71,-373.28,0.3891
15,60.0,1.5,1.0,2.0,HDFCBANK,24,20.83,-905.33,0.1908
15,60.0,1.5,1.0,2.0,ICICIBANK,20,20.0,-814.91,0.1404
15,60.0,1.5,1.0,2.0,SBIN,31,22.58,-1402.55,0.1236
15,60.0,1.5,1.0,2.0,LT,22,13.64,-1071.03,0.1083
15,60.0,1.5,1.0,2.0,AXISBANK,19,42.11,-281.28,0.6348
15,60.0,1.5,1.0,2.0,ITC,38,7.89,-2056.84,0.0316
15,60.0,1.5,1.0,2.0,BHARTIARTL,22,9.09,-1142.91,0.0723
15,60.0,1.5,1.0,2.5,RELIANCE,26,30.77,-666.78,0.3778
15,60.0,1.5,1.0,2.5,TCS,27,25.93,-857.1,0.2325
15,60.0,1.5,1.0,2.5,INFY,14,28.57,-435.37,0.3653
15,60.0,1.5,1.0,2.5,HDFCBANK,24,16.67,-949.09,0.2013
15,60.0,1.5,1.0,2.5,ICICIBANK,20,20.0,-751.54,0.2072
15,60.0,1.5,1.0,2.5,SBIN,31,22.58,-1309.86,0.1815
15,60.0,1.5,1.0,2.5,LT,22,9.09,-1145.18,0.0961
15,60.0,1.5,1.0,2.5,AXISBANK,19,36.84,-292.37,0.6583
15,60.0,1.5,1.0,2.5,ITC,38,7.89,-2017.04,0.0504
15,60.0,1.5,1.0,2.5,BHARTIARTL,22,9.09,-1105.99,0.1022
15,60.0,1.5,1.0,3.0,RELIANCE,26,30.77,-537.7,0.4982
15,60.0,1.5,1.0,3.0,TCS,27,22.22,-938.51,0.2102
15,60.0,1.5,1.0,3.0,INFY,14,21.43,-545.46,0.2846
15,60.0,1.5,1.0,3.0,HDFCBANK,24,12.5,-1037.78,0.175
15,60.0,1.5,1.0,3.0,ICICIBANK,20,20.0,-692.42,0.2728
15,60.0,1.5,1.0,3.0,SBIN,31,22.58,-1217.18,0.2394
15,60.0,1.5,1.0,3.0,LT,22,9.09,-1109.6,0.1242
15,60.0,1.5,1.0,3.0,AXISBANK,19,31.58,-271.58,0.6908
15,60.0,1.5,1.0,3.0,ITC,38,5.26,-2080.44,0.0458
15,60.0,1.5,1.0,3.0,BHARTIARTL,22,9.09,-1107.92,0.1007
15,60.0,1.5,1.2,2.0,RELIANCE,26,30.77,-753.62,0.3347
15,60.0,1.5,1.2,2.0,TCS,27,29.63,-885.44,0.2409
15,60.0,1.5,1.2,2.0,INFY,14,35.71,-363.99,0.4642
15,60.0,1.5,1.2,2.0,HDFCBANK,24,25.0,-857.91,0.2685
15,60.0,1.5,1.2,2.0,ICICIBANK,20,25.0,-784.64,0.2049
15,60.0,1.5,1.2,2.0,SBIN,31,29.03,-1289.27,0.2152
15,60.0,1.5,1.2,2.0,LT,22,13.64,-1197.02,0.1109
15,60.0,1.5,1.2,2.0,AXISBANK,19,47.37,-106.49,0.8653
15,60.0,1.5,1.2,2.0,ITC,38,18.42,-1910.79,0.092
15,60.0,1.5,1.2,2.0,BHARTIARTL,22,18.18,-979.82,0.1917
15,60.0,1.5,1.2,2.5,RELIANCE,26,30.77,-598.75,0.4714
15,60.0,1.5,1.2,2.5,TCS,27,25.93,-941.37,0.2447
15,60.0,1.5,1.2,2.5,INFY,14,21.43,-632.08,0.2555
15,60.0,1.5,1.2,2.5,HDFCBANK,24,20.83,-896.16,0.2831
15,60.0,1.5,1.2,2.5,ICICIBANK,20,25.0,-696.32,0.2944
15,60.0,1.5,1.2,2.5,SBIN,31,29.03,-1142.39,0.3046
15,60.0,1.5,1.2,2.5,LT,22,13.64,-1138.53,0.1544
15,60.0,1.5,1.2,2.5,AXISBANK,19,42.11,-1.35,0.9983
15,60.0,1.5,1.2,2.5,ITC,38,15.79,-1917.25,0.1147
15,60.0,1.5,1.2,2.5,BHARTIARTL,22,18.18,-930.9,0.232
15,60.0,1.5,1.2,3.0,RELIANCE,26,30.77,-443.85,0.6081
15,60.0,1.5,1.2,3.0,TCS,27,25.93,-847.24,0.3202
15,60.0,1.5,1.2,3.0,INFY,14,21.43,-570.6,0.3279
15,60.0,1.5,1.2,3.0,HDFCBANK,24,16.67,-962.76,0.2703
15,60.0,1.5,1.2,3.0,ICICIBANK,20,20.0,-748.26,0.2908
15,60.0,1.5,1.2,3.0,SBIN,31,22.58,-1245.58,0.2911
15,60.0,1.5,1.2,3.0,LT,22,13.64,-1080.02,0.1978
15,60.0,1.5,1.2,3.0,AXISBANK,19,31.58,-178.84,0.793
15,60.0,1.5,1.2,3.0,ITC,38,15.79,-1890.92,0.1269
15,60.0,1.5,1.2,3.0,BHARTIARTL,22,18.18,-865.37,0.2861
20,50.0,1.0,1.0,2.0,RELIANCE,30,33.33,-831.64,0.2907
20,50.0,1.0,1.0,2.0,TCS,26,26.92,-950.04,0.1402
20,50.0,1.0,1.0,2.0,INFY,18,16.67,-868.93,0.1598
20,50.0,1.0,1.0,2.0,HDFCBANK,27,18.52,-1048.03,0.1726
20,50.0,1.0,1.0,2.0,ICICIBANK,21,19.05,-820.55,0.1567
20,50.0,1.0,1.0,2.0,SBIN,27,18.52,-1323.05,0.0988
20,50.0,1.0,1.0,2.0,LT,23,30.43,-585.39,0.3921
20,50.0,1.0,1.0,2.0,AXISBANK,25,28.0,-883.06,0.269
20,50.0,1.0,1.0,2.0,ITC,36,8.33,-2009.58,0.0337
20,50.0,1.0,1.0,2.0,BHARTIARTL,28,14.29,-1444.53,0.1052
20,50.0,1.0,1.0,2.5,RELIANCE,30,26.67,-881.26,0.3192
20,50.0,1.0,1.0,2.5,TCS,26,26.92,-869.28,0.2133
20,50.0,1.0,1.0,2.5,INFY,18,16.67,-805.01,0.2216
20,50.0,1.0,1.0,2.5,HDFCBANK,27,14.81,-1090.43,0.184
20,50.0,1.0,1.0,2.5,ICICIBANK,21,14.29,-896.71,0.1415
20,50.0,1.0,1.0,2.5,SBIN,27,14.81,-1350.68,0.1148
20,50.0,1.0,1.0,2.5,LT,23,26.09,-534.23,0.4744
20,50.0,1.0,1.0,2.5,AXISBANK,25,28.0,-748.51,0.3804
20,50.0,1.0,1.0,2.5,ITC,36,5.56,-2095.93,0.0237
20,50.0,1.0,1.0,2.5,BHARTIARTL,28,14.29,-1372.35,0.1499
20,50.0,1.0,1.0,3.0,RELIANCE,30,23.33,-850.11,0.37
20,50.0,1.0,1.0,3.0,TCS,26,23.08,-955.25,0.1881
20,50.0,1.0,1.0,3.0,INFY,18,11.11,-965.98,0.1378
20,50.0,1.0,1.0,3.0,HDFCBANK,27,11.11,-1177.77,0.1622
20,50.0,1.0,1.0,3.0,ICICIBANK,21,14.29,-849.22,0.187
20,50.0,1.0,1.0,3.0,SBIN,27,11.11,-1433.68,0.0987
20,50.0,1.0,1.0,3.0,LT,23,21.74,-660.04,0.3877
20,50.0,1.0,1.0,3.0,AXISBANK,25,28.0,-613.98,0.4918
20,50.0,1.0,1.0,3.0,ITC,36,2.78,-2175.7,0.0119
20,50.0,1.0,1.0,3.0,BHARTIARTL,28,14.29,-1339.01,0.1705
20,50.0,1.0,1.2,2.0,RELIANCE,30,26.67,-1033.55,0.2724
20,50.0,1.0,1.2,2.0,TCS,26,26.92,-999.01,0.1802
20,50.0,1.0,1.2,2.0,INFY,18,16.67,-934.74,0.188
20,50.0,1.0,1.2,2.0,HDFCBANK,27,25.93,-902.03,0.2881
20,50.0,1.0,1.2,2.0,ICICIBANK,21,19.05,-933.82,0.1437
20,50.0,1.0,1.2,2.0,SBIN,27,14.81,-1451.42,0.1012
20,50.0,1.0,1.2,2.0,LT,23,30.43,-574.16,0.4608
20,50.0,1.0,1.2,2.0,AXISBANK,25,32.0,-795.12,0.3758
20,50.0,1.0,1.2,2.0,ITC,36,8.33,-2247.08,0.0282
20,50.0,1.0,1.2,2.0,BHARTIARTL,28,17.86,-1371.55,0.1747
20,50.0,1.0,1.2,2.5,RELIANCE,30,23.33,-981.2,0.3373
20,50.0,1.0,1.2,2.5,TCS,26,23.08,-1077.17,0.1704
20,50.0,1.0,1.2,2.5,INFY,18,11.11,-1055.78,0.1276
20,50.0,1.0,1.2,2.5,HDFCBANK,27,18.52,-1048.32,0.2566
20,50.0,1.0,1.2,2.5,ICICIBANK,21,19.05,-864.53,0.2072
20,50.0,1.0,1.2,2.5,SBIN,27,11.11,-1529.72,0.0931
20,50.0,1.0,1.2,2.5,LT,23,26.09,-664.85,0.4133
20,50.0,1.0,1.2,2.5,AXISBANK,25,32.0,-614.83,0.5173
20,50.0,1.0,1.2,2.5,ITC,36,5.56,-2316.38,0.0241
20,50.0,1.0,1.2,2.5,BHARTIARTL,28,17.86,-1300.55,0.2174
20,50.0,1.0,1.2,3.0,RELIANCE,30,23.33,-838.86,0.4334
20,50.0,1.0,1.2,3.0,TCS,26,23.08,-1005.26,0.2258
20,50.0,1.0,1.2,3.0,INFY,18,11.11,-1012.8,0.1631
20,50.0,1.0,1.2,3.0,HDFCBANK,27,14.81,-1113.29,0.2475
20,50.0,1.0,1.2,3.0,ICICIBANK,21,19.05,-795.24,0.2708
20,50.0,1.0,1.2,3.0,SBIN,27,11.11,-1480.18,0.1225
20,50.0,1.0,1.2,3.0,LT,23,26.09,-546.99,0.5173
20,50.0,1.0,1.2,3.0,AXISBANK,25,24.0,-737.56,0.443
20,50.0,1.0,1.2,3.0,ITC,36,5.56,-2328.77,0.0189
20,50.0,1.0,1.2,3.0,BHARTIARTL,28,14.29,-1401.49,0.1945
20,50.0,1.5,1.0,2.0,RELIANCE,17,23.53,-645.21,0.1597
20,50.0,1.5,1.0,2.0,TCS,16,31.25,-495.71,0.1901
20,50.0,1.5,1.0,2.0,INFY,9,11.11,-518.47,0.058
20,50.0,1.5,1.0,2.0,HDFCBANK,21,23.81,-718.74,0.237
20,50.0,1.5,1.0,2.0,ICICIBANK,14,14.29,-610.56,0.118
20,50.0,1.5,1.0,2.0,SBIN,15,0.0,-995.94,0.0
20,50.0,1.5,1.0,2.0,LT,10,20.0,-335.38,0.2954
20,50.0,1.5,1.0,2.0,AXISBANK,10,40.0,-191.6,0.5096
20,50.0,1.5,1.0,2.0,ITC,29,10.34,-1595.79,0.0187
20,50.0,1.5,1.0,2.0,BHARTIARTL,15,20.0,-606.19,0.184
20,50.0,1.5,1.0,2.5,RELIANCE,17,17.65,-661.33,0.1937
20,50.0,1.5,1.0,2.5,TCS,16,31.25,-439.03,0.2827
20,50.0,1.5,1.0,2.5,INFY,9,11.11,-503.03,0.086
20,50.0,1.5,1.0,2.5,HDFCBANK,21,19.05,-754.25,0.2501
20,50.0,1.5,1.0,2.5,ICICIBANK,14,14.29,-575.25,0.169
20,50.0,1.5,1.0,2.5,SBIN,15,0.0,-995.94,0.0
20,50.0,1.5,1.0,2.5,LT,10,20.0,-286.37,0.3984
20,50.0,1.5,1.0,2.5,AXISBANK,10,40.0,-115.42,0.7076
20,50.0,1.5,1.0,2.5,ITC,29,10.34,-1565.3,0.0374
20,50.0,1.5,1.0,2.5,BHARTIARTL,15,20.0,-549.63,0.2601
20,50.0,1.5,1.0,3.0,RELIANCE,17,17.65,-611.42,0.2546
20,50.0,1.5,1.0,3.0,TCS,16,25.0,-549.08,0.1968
20,50.0,1.5,1.0,3.0,INFY,9,11.11,-487.59,0.1141
20,50.0,1.5,1.0,3.0,HDFCBANK,21,14.29,-840.43,0.2185
20,50.0,1.5,1.0,3.0,ICICIBANK,14,14.29,-539.95,0.22
20,50.0,1.5,1.0,3.0,SBIN,15,0.0,-995.94,0.0
20,50.0,1.5,1.0,3.0,LT,10,20.0,-357.59,0.2487
20,50.0,1.5,1.0,3.0,AXISBANK,10,40.0,-35.22,0.9108
20,50.0,1.5,1.0,3.0,ITC,29,6.9,-1638.0,0.0264
20,50.0,1.5,1.0,3.0,BHARTIARTL,15,20.0,-531.92,0.284
20,50.0,1.5,1.2,2.0,RELIANCE,17,17.65,-751.07,0.1655
20,50.0,1.5,1.2,2.0,TCS,16,31.25,-510.8,0.2404
20,50.0,1.5,1.2,2.0,INFY,9,11.11,-568.14,0.0723
20,50.0,1.5,1.2,2.0,HDFCBANK,21,28.57,-651.0,0.3342
20,50.0,1.5,1.2,2.0,ICICIBANK,14,21.43,-575.25,0.1824
20,50.0,1.5,1.2,2.0,SBIN,15,6.67,-1023.72,0.0223
20,50.0,1.5,1.2,2.0,LT,10,30.0,-250.86,0.461
20,50.0,1.5,1.2,2.0,AXISBANK,10,50.0,-56.22,0.8462
20,50.0,1.5,1.2,2.0,ITC,29,13.79,-1662.56,0.0426
20,50.0,1.5,1.2,2.0,BHARTIARTL,15,26.67,-499.13,0.329
20,50.0,1.5,1.2,2.5,RELIANCE,17,17.65,-691.17,0.232
20,50.0,1.5,1.2,2.5,TCS,16,25.0,-617.85,0.1788
20,50.0,1.5,1.2,2.5,INFY,9,11.11,-549.61,0.1025
20,50.0,1.5,1.2,2.5,HDFCBANK,21,23.81,-679.98,0.3516
20,50.0,1.5,1.2,2.5,ICICIBANK,14,21.43,-520.58,0.2601
20,50.0,1.5,1.2,2.5,SBIN,15,6.67,-1010.38,0.0351
20,50.0,1.5,1.2,2.5,LT,10,30.0,-296.48,0.363
20,50.0,1.5,1.2,2.5,AXISBANK,10,50.0,63.2,1.1729
20,50.0,1.5,1.2,2.5,ITC,29,10.34,-1721.84,0.0423
20,50.0,1.5,1.2,2.5,BHARTIARTL,15,26.67,-446.88,0.3993
20,50.0,1.5,1.2,3.0,RELIANCE,17,17.65,-631.28,0.2986
20,50.0,1.5,1.2,3.0,TCS,16,25.0,-574.84,0.236
20,50.0,1.5,1.2,3.0,INFY,9,11.11,-531.08,0.1328
20,50.0,1.5,1.2,3.0,HDFCBANK,21,14.29,-943.85,0.1862
20,50.0,1.5,1.2,3.0,ICICIBANK,14,21.43,-465.92,0.3378
20,50.0,1.5,1.2,3.0,SBIN,15,6.67,-997.04,0.0478
20,50.0,1.5,1.2,3.0,LT,10,30.0,-256.13,0.4497
20,50.0,1.5,1.2,3.0,AXISBANK,10,30.0,-105.41,0.7466
20,50.0,1.5,1.2,3.0,ITC,29,10.34,-1724.96,0.0406
20,50.0,1.5,1.2,3.0,BHARTIARTL,15,20.0,-566.57,0.3107
20,55.0,1.0,1.0,2.0,RELIANCE,30,33.33,-831.64,0.2907
20,55.0,1.0,1.0,2.0,TCS,26,26.92,-950.04,0.1402
20,55.0,1.0,1.0,2.0,INFY,18,16.67,-868.93,0.1598
20,55.0,1.0,1.0,2.0,HDFCBANK,27,18.52,-1048.03,0.1726
20,55.0,1.0,1.0,2.0,ICICIBANK,21,19.05,-820.55,0.1567
20,55.0,1.0,1.0,2.0,SBIN,27,18.52,-1323.05,0.0988
20,55.0,1.0,1.0,2.0,LT,23,26.09,-757.08,0.2783
20,55.0,1.0,1.0,2.0,AXISBANK,25,28.0,-883.06,0.269
20,55.0,1.0,1.0,2.0,ITC,36,8.33,-2009.58,0.0337
20,55.0,1.0,1.0,2.0,BHARTIARTL,27,14.81,-1360.0,0.111
20,55.0,1.0,1.0,2.5,RELIANCE,30,26.67,-881.26,0.3192
20,55.0,1.0,1.0,2.5,TCS,26,26.92,-869.28,0.2133
20,55.0,1.0,1.0,2.5,INFY,18,16.67,-805.01,0.2216
20,55.0,1.0,1.0,2.5,HDFCBANK,27,14.81,-1090.43,0.184
20,55.0,1.0,1.0,2.5,ICICIBANK,21,14.29,-896.71,0.1415
20,55.0,1.0,1.0,2.5,SBIN,27,14.81,-1350.68,0.1148
20,55.0,1.0,1.0,2.5,LT,23,21.74,-734.47,0.3338
20,55.0,1.0,1.0,2.5,AXISBANK,25,28.0,-748.51,0.3804
20,55.0,1.0,1.0,2.5,ITC,36,5.56,-2095.93,0.0237
20,55.0,1.0,1.0,2.5,BHARTIARTL,27,14.81,-1287.81,0.1582
20,55.0,1.0,1.0,3.0,RELIANCE,30,23.33,-850.11,0.37
20,55.0,1.0,1.0,3.0,TCS,26,23.08,-955.25,0.1881
20,55.0,1.0,1.0,3.0,INFY,18,11.11,-965.98,0.1378
20,55.0,1.0,1.0,3.0,HDFCBANK,27,11.11,-1177.77,0.1622
20,55.0,1.0,1.0,3.0,ICICIBANK,21,14.29,-849.22,0.187
20,55.0,1.0,1.0,3.0,SBIN,27,11.11,-1433.68,0.0987
20,55.0,1.0,1.0,3.0,LT,23,17.39,-768.61,0.3396
20,55.0,1.0,1.0,3.0,AXISBANK,25,28.0,-613.98,0.4918
20,55.0,1.0,1.0,3.0,ITC,36,2.78,-2175.7,0.0119
20,55.0,1.0,1.0,3.0,BHARTIARTL,27,14.81,-1254.48,0.18
20,55.0,1.0,1.2,2.0,RELIANCE,30,26.67,-1033.55,0.2724
20,55.0,1.0,1.2,2.0,TCS,26,26.92,-999.01,0.1802
20,55.0,1.0,1.2,2.0,INFY,18,16.67,-934.74,0.188
20,55.0,1.0,1.2,2.0,HDFCBANK,27,25.93,-902.03,0.2881
20,55.0,1.0,1.2,2.0,ICICIBANK,21,19.05,-933.82,0.1437
20,55.0,1.0,1.2,2.0,SBIN,27,14.81,-1451.42,0.1012
20,55.0,1.0,1.2,2.0,LT,23,26.09,-780.19,0.3289
20,55.0,1.0,1.2,2.0,AXISBANK,25,32.0,-795.12,0.3758
20,55.0,1.0,1.2,2.0,ITC,36,8.33,-2247.08,0.0282
20,55.0,1.0,1.2,2.0,BHARTIARTL,27,18.52,-1276.12,0.1854
20,55.0,1.0,1.2,2.5,RELIANCE,30,23.33,-981.2,0.3373
20,55.0,1.0,1.2,2.5,TCS,26,23.08,-1077.17,0.1704
20,55.0,1.0,1.2,2.5,INFY,18,11.11,-1055.78,0.1276
20,55.0,1.0,1.2,2.5,HDFCBANK,27,18.52,-1048.32,0.2566
20,55.0,1.0,1.2,2.5,ICICIBANK,21,19.05,-864.53,0.2072
20,55.0,1.0,1.2,2.5,SBIN,27,11.11,-1529.72,0.0931
20,55.0,1.0,1.2,2.5,LT,23,21.74,-784.92,0.3623
20,55.0,1.0,1.2,2.5,AXISBANK,25,32.0,-614.83,0.5173
20,55.0,1.0,1.2,2.5,ITC,36,5.56,-2316.38,0.0241
20,55.0,1.0,1.2,2.5,BHARTIARTL,27,18.52,-1205.11,0.2307
20,55.0,1.0,1.2,3.0,RELIANCE,30,23.33,-838.86,0.4334
20,55.0,1.0,1.2,3.0,TCS,26,23.08,-1005.26,0.2258
20,55.0,1.0,1.2,3.0,INFY,18,11.11,-1012.8,0.1631
20,55.0,1.0,1.2,3.0,HDFCBANK,27,14.81,-1113.29,0.2475
20,55.0,1.0,1.2,3.0,ICICIBANK,21,19.05,-795.24,0.2708
20,55.0,1.0,1.2,3.0,SBIN,27,11.11,-1480.18,0.1225
20,55.0,1.0,1.2,3.0,LT,23,21.74,-667.06,0.458
20,55.0,1.0,1.2,3.0,AXISBANK,25,24.0,-737.56,0.443
20,55.0,1.0,1.2,3.0,ITC,36,5.56,-2328.77,0.0189
20,55.0,1.0,1.2,3.0,BHARTIARTL,27,14.81,-1306.06,0.2058
20,55.0,1.5,1.0,2.0,RELIANCE,17,23.53,-645.21,0.1597
20,55.0,1.5,1.0,2.0,TCS,16,31.25,-495.71,0.1901
20,55.0,1.5,1.0,2.0,INFY,9,11.11,-518.47,0.058
20,55.0,1.5,1.0,2.0,HDFCBANK,21,23.81,-718.74,0.237
20,55.0,1.5,1.0,2.0,ICICIBANK,14,14.29,-610.56,0.118
20,55.0,1.5,1.0,2.0,SBIN,15,0.0,-995.94,0.0
20,55.0,1.5,1.0,2.0,LT,10,10.0,-507.07,0.0978
20,55.0,1.5,1.0,2.0,AXISBANK,10,40.0,-191.6,0.5096
20,55.0,1.5,1.0,2.0,ITC,29,10.34,-1595.79,0.0187
20,55.0,1.5,1.0,2.0,BHARTIARTL,15,20.0,-606.19,0.184
20,55.0,1.5,1.0,2.5,RELIANCE,17,17.65,-661.33,0.1937
20,55.0,1.5,1.0,2.5,TCS,16,31.25,-439.03,0.2827
20,55.0,1.5,1.0,2.5,INFY,9,11.11,-503.03,0.086
20,55.0,1.5,1.0,2.5,HDFCBANK,21,19.05,-754.25,0.2501
20,55.0,1.5,1.0,2.5,ICICIBANK,14,14.29,-575.25,0.169
20,55.0,1.5,1.0,2.5,SBIN,15,0.0,-995.94,0.0
20,55.0,1.5,1.0,2.5,LT,10,10.0,-486.61,0.1342
20,55.0,1.5,1.0,2.5,AXISBANK,10,40.0,-115.42,0.7076
20,55.0,1.5,1.0,2.5,ITC,29,10.34,-1565.3,0.0374
20,55.0,1.5,1.0,2.5,BHARTIARTL,15,20.0,-549.63,0.2601
20,55.0,1.5,1.0,3.0,RELIANCE,17,17.65,-611.42,0.2546
20,55.0,1.5,1.0,3.0,TCS,16,25.0,-549.08,0.1968
20,55.0,1.5,1.0,3.0,INFY,9,11.11,-487.59,0.1141
20,55.0,1.5,1.0,3.0,HDFCBANK,21,14.29,-840.43,0.2185
20,55.0,1.5,1.0,3.0,ICICIBANK,14,14.29,-539.95,0.22
20,55.0,1.5,1.0,3.0,SBIN,15,0.0,-995.94,0.0
20,55.0,1.5,1.0,3.0,LT,10,10.0,-466.16,0.1706
20,55.0,1.5,1.0,3.0,AXISBANK,10,40.0,-35.22,0.9108
20,55.0,1.5,1.0,3.0,ITC,29,6.9,-1638.0,0.0264
20,55.0,1.5,1.0,3.0,BHARTIARTL,15,20.0,-531.92,0.284
20,55.0,1.5,1.2,2.0,RELIANCE,17,17.65,-751.07,0.1655
20,55.0,1.5,1.2,2.0,TCS,16,31.25,-510.8,0.2404
20,55.0,1.5,1.2,2.0,INFY,9,11.11,-568.14,0.0723
20,55.0,1.5,1.2,2.0,HDFCBANK,21,28.57,-651.0,0.3342
20,55.0,1.5,1.2,2.0,ICICIBANK,14,21.43,-575.25,0.1824
20,55.0,1.5,1.2,2.0,SBIN,15,6.67,-1023.72,0.0223
20,55.0,1.5,1.2,2.0,LT,10,20.0,-456.88,0.1884
20,55.0,1.5,1.2,2.0,AXISBANK,10,50.0,-56.22,0.8462
20,55.0,1.5,1.2,2.0,ITC,29,13.79,-1662.56,0.0426
20,55.0,1.5,1.2,2.0,BHARTIARTL,15,26.67,-499.13,0.329
20,55.0,1.5,1.2,2.5,RELIANCE,17,17.65,-691.17,0.232
20,55.0,1.5,1.2,2.5,TCS,16,25.0,-617.85,0.1788
20,55.0,1.5,1.2,2.5,INFY,9,11.11,-549.61,0.1025
20,55.0,1.5,1.2,2.5,HDFCBANK,21,23.81,-679.98,0.3516
20,55.0,1.5,1.2,2.5,ICICIBANK,14,21.43,-520.58,0.2601
20,55.0,1.5,1.2,2.5,SBIN,15,6.67,-1010.38,0.0351
20,55.0,1.5,1.2,2.5,LT,10,20.0,-416.54,0.2601
20,55.0,1.5,1.2,2.5,AXISBANK,10,50.0,63.2,1.1729
20,55.0,1.5,1.2,2.5,ITC,29,10.34,-1721.84,0.0423
20,55.0,1.5,1.2,2.5,BHARTIARTL,15,26.67,-446.88,0.3993
20,55.0,1.5,1.2,3.0,RELIANCE,17,17.65,-631.28,0.2986
20,55.0,1.5,1.2,3.0,TCS,16,25.0,-574.84,0.236
20,55.0,1.5,1.2,3.0,INFY,9,11.11,-531.08,0.1328
20,55.0,1.5,1.2,3.0,HDFCBANK,21,14.29,-943.85,0.1862
20,55.0,1.5,1.2,3.0,ICICIBANK,14,21.43,-465.92,0.3378
20,55.0,1.5,1.2,3.0,SBIN,15,6.67,-997.04,0.0478
20,55.0,1.5,1.2,3.0,LT,10,20.0,-376.2,0.3318
20,55.0,1.5,1.2,3.0,AXISBANK,10,30.0,-105.41,0.7466
20,55.0,1.5,1.2,3.0,ITC,29,10.34,-1724.96,0.0406
20,55.0,1.5,1.2,3.0,BHARTIARTL,15,20.0,-566.57,0.3107
20,60.0,1.0,1.0,2.0,RELIANCE,30,33.33,-831.64,0.2907
20,60.0,1.0,1.0,2.0,TCS,26,26.92,-950.04,0.1402
20,60.0,1.0,1.0,2.0,INFY,18,16.67,-868.93,0.1598
20,60.0,1.0,1.0,2.0,HDFCBANK,27,18.52,-1048.03,0.1726
20,60.0,1.0,1.0,2.0,ICICIBANK,20,20.0,-765.42,0.1661
20,60.0,1.0,1.0,2.0,SBIN,26,19.23,-1250.77,0.1039
20,60.0,1.0,1.0,2.0,LT,22,27.27,-671.05,0.3031
20,60.0,1.0,1.0,2.0,AXISBANK,25,28.0,-883.06,0.269
20,60.0,1.0,1.0,2.0,ITC,36,8.33,-2009.58,0.0337
20,60.0,1.0,1.0,2.0,BHARTIARTL,26,15.38,-1294.7,0.1159
20,60.0,1.0,1.0,2.5,RELIANCE,30,26.67,-881.26,0.3192
20,60.0,1.0,1.0,2.5,TCS,26,26.92,-869.28,0.2133
20,60.0,1.0,1.0,2.5,INFY,18,16.67,-805.01,0.2216
20,60.0,1.0,1.0,2.5,HDFCBANK,27,14.81,-1090.43,0.184
20,60.0,1.0,1.0,2.5,ICICIBANK,20,15.0,-841.58,0.1494
20,60.0,1.0,1.0,2.5,SBIN,26,15.38,-1275.43,0.1226
20,60.0,1.0,1.0,2.5,LT,22,22.73,-648.44,0.362
20,60.0,1.0,1.0,2.5,AXISBANK,25,28.0,-748.51,0.3804
20,60.0,1.0,1.0,2.5,ITC,36,5.56,-2095.93,0.0237
20,60.0,1.0,1.0,2.5,BHARTIARTL,26,15.38,-1222.52,0.1652
20,60.0,1.0,1.0,3.0,RELIANCE,30,23.33,-850.11,0.37
20,60.0,1.0,1.0,3.0,TCS,26,23.08,-955.25,0.1881
20,60.0,1.0,1.0,3.0,INFY,18,11.11,-965.98,0.1378
20,60.0,1.0,1.0,3.0,HDFCBANK,27,11.11,-1177.77,0.1622
20,60.0,1.0,1.0,3.0,ICICIBANK,20,15.0,-794.09,0.1974
20,60.0,1.0,1.0,3.0,SBIN,26,11.54,-1364.65,0.1032
20,60.0,1.0,1.0,3.0,LT,22,18.18,-682.58,0.3668
20,60.0,1.0,1.0,3.0,AXISBANK,25,28.0,-613.98,0.4918
20,60.0,1.0,1.0,3.0,ITC,36,2.78,-2175.7,0.0119
20,60.0,1.0,1.0,3.0,BHARTIARTL,26,15.38,-1189.18,0.188
20,60.0,1.0,1.2,2.0,RELIANCE,30,26.67,-1033.55,0.2724
20,60.0,1.0,1.2,2.0,TCS,26,26.92,-999.01,0.1802
20,60.0,1.0,1.2,2.0,INFY,18,16.67,-934.74,0.188
20,60.0,1.0,1.2,2.0,HDFCBANK,27,25.93,-902.03,0.2881
